deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100287569688,1786100287573005,1786100287593744
0,DEPTH,1786100287636347,1786100287639663,1786100287660399
0,DEPTH,1786100287703019,1786100287706335,1786100287727251
0,DEPTH,1786100287769676,1786100287772991,1786100287793734
0,DEPTH,1786100287836347,1786100287839661,1786100287860317
0,DEPTH,1786100287903016,1786100287906330,1786100287927444
0,DEPTH,1786100287969683,1786100287972996,1786100287993927
0,DEPTH,1786100288036348,1786100288039660,1786100288060196
0,DEPTH,1786100288103017,1786100288106329,1786100288126818
0,DEPTH,1786100288169678,1786100288172989,1786100288193454
0,DEPTH,1786100288236348,1786100288239658,1786100288260372
0,DEPTH,1786100288303013,1786100288306323,1786100288327128
0,DEPTH,1786100288369678,1786100288372987,1786100288393567
0,DEPTH,1786100288436338,1786100288439646,1786100288460500
0,DEPTH,1786100288503002,1786100288506310,1786100288526749
0,DEPTH,1786100288569676,1786100288572983,1786100288593332
0,DEPTH,1786100288636340,1786100288639647,1786100288659969
0,DEPTH,1786100288703007,1786100288706313,1786100288727070
0,DEPTH,1786100288769665,1786100288772970,1786100288793700
0,DEPTH,1786100288836345,1786100288839650,1786100288860042
0,DEPTH,1786100288903007,1786100288906311,1786100288926904
0,DEPTH,1786100288969668,1786100288972972,1786100288994110
0,DEPTH,1786100289036337,1786100289039640,1786100289060377
0,DEPTH,1786100289103011,1786100289106313,1786100289127055
0,DEPTH,1786100289169670,1786100289172971,1786100289193881
0,DEPTH,1786100289236330,1786100289239631,1786100289260498
0,DEPTH,1786100289303003,1786100289306303,1786100289327082
0,DEPTH,1786100289369669,1786100289372969,1786100289393602
0,DEPTH,1786100289436333,1786100289439632,1786100289460404
0,DEPTH,1786100289503003,1786100289506301,1786100289527090
0,DEPTH,1786100289569666,1786100289572964,1786100289593775
0,DEPTH,1786100289636330,1786100289639627,1786100289660392
0,DEPTH,1786100289702998,1786100289706294,1786100289727390
0,DEPTH,1786100289769663,1786100289772959,1786100289793571
0,DEPTH,1786100289836327,1786100289839622,1786100289860446
0,DEPTH,1786100289902997,1786100289906292,1786100289926744
